lr_precision,lr_recall,tree_precision,tree_recall,rf_precision,rf_recall,svc_precision,svc_recall,gbc_precision,gbc_recall
0.16310160427807488,0.991869918699187,,,0.16331994645247658,0.991869918699187,0.16310160427807488,0.991869918699187,0.1639784946236559,0.991869918699187
0.16331994645247658,0.991869918699187,,,0.16353887399463807,0.991869918699187,0.16331994645247658,0.991869918699187,0.1641991924629879,0.991869918699187
0.16353887399463807,0.991869918699187,,,0.16375838926174496,0.991869918699187,0.16353887399463807,0.991869918699187,0.16442048517520216,0.991869918699187
0.16375838926174496,0.991869918699187,,,0.1639784946236559,0.991869918699187,0.16375838926174496,0.991869918699187,0.16464237516869096,0.991869918699187
0.1639784946236559,0.991869918699187,,,0.1641991924629879,0.991869918699187,0.1639784946236559,0.991869918699187,0.16486486486486487,0.991869918699187
0.1641991924629879,0.991869918699187,,,0.16442048517520216,0.991869918699187,0.1641991924629879,0.991869918699187,0.16508795669824086,0.991869918699187
0.16442048517520216,0.991869918699187,,,0.16464237516869096,0.991869918699187,0.16442048517520216,0.991869918699187,0.16531165311653118,0.991869918699187
0.16464237516869096,0.991869918699187,,,0.16486486486486487,0.991869918699187,0.16464237516869096,0.991869918699187,0.1655359565807327,0.991869918699187
0.16486486486486487,0.991869918699187,,,0.16508795669824086,0.991869918699187,0.16486486486486487,0.991869918699187,0.16576086956521738,0.991869918699187
0.16508795669824086,0.991869918699187,,,0.16531165311653118,0.991869918699187,0.16508795669824086,0.991869918699187,0.16598639455782313,0.991869918699187
0.16531165311653118,0.991869918699187,,,0.1655359565807327,0.991869918699187,0.16531165311653118,0.991869918699187,0.16621253405994552,0.991869918699187
0.1655359565807327,0.991869918699187,,,0.16576086956521738,0.991869918699187,0.1655359565807327,0.991869918699187,0.1664392905866303,0.991869918699187
0.16576086956521738,0.991869918699187,,,0.16598639455782313,0.991869918699187,0.16576086956521738,0.991869918699187,0.16666666666666666,0.991869918699187
0.16598639455782313,0.991869918699187,,,0.16621253405994552,0.991869918699187,0.16598639455782313,0.991869918699187,0.16689466484268126,0.991869918699187
0.16621253405994552,0.991869918699187,,,0.1664392905866303,0.991869918699187,0.16621253405994552,0.991869918699187,0.16712328767123288,0.991869918699187
0.1664392905866303,0.991869918699187,,,0.16666666666666666,0.991869918699187,0.1664392905866303,0.991869918699187,0.1673525377229081,0.991869918699187
0.16666666666666666,0.991869918699187,,,0.16689466484268126,0.991869918699187,0.16666666666666666,0.991869918699187,0.16758241758241757,0.991869918699187
0.16689466484268126,0.991869918699187,,,0.16712328767123288,0.991869918699187,0.16689466484268126,0.991869918699187,0.16781292984869325,0.991869918699187
0.16712328767123288,0.991869918699187,,,0.1673525377229081,0.991869918699187,0.16712328767123288,0.991869918699187,0.16804407713498623,0.991869918699187
0.1673525377229081,0.991869918699187,,,0.16758241758241757,0.991869918699187,0.1673525377229081,0.991869918699187,0.16827586206896553,0.991869918699187
0.16758241758241757,0.991869918699187,,,0.16781292984869325,0.991869918699187,0.16758241758241757,0.991869918699187,0.1685082872928177,0.991869918699187
0.16781292984869325,0.991869918699187,,,0.16804407713498623,0.991869918699187,0.16781292984869325,0.991869918699187,0.16874135546334718,0.991869918699187
0.16804407713498623,0.991869918699187,,,0.16827586206896553,0.991869918699187,0.16804407713498623,0.991869918699187,0.16897506925207756,0.991869918699187
0.16827586206896553,0.991869918699187,,,0.1685082872928177,0.991869918699187,0.16827586206896553,0.991869918699187,0.16920943134535368,0.991869918699187
0.1671270718232044,0.983739837398374,,,0.16874135546334718,0.991869918699187,0.1685082872928177,0.991869918699187,0.16944444444444445,0.991869918699187
0.1673582295988935,0.983739837398374,,,0.16897506925207756,0.991869918699187,0.16874135546334718,0.991869918699187,0.16968011126564672,0.991869918699187
0.16759002770083103,0.983739837398374,,,0.16920943134535368,0.991869918699187,0.16759002770083103,0.983739837398374,0.16991643454038996,0.991869918699187
0.1678224687933426,0.983739837398374,,,0.16944444444444445,0.991869918699187,0.1678224687933426,0.983739837398374,0.1701534170153417,0.991869918699187
0.16805555555555557,0.983739837398374,,,0.16968011126564672,0.991869918699187,0.16805555555555557,0.983739837398374,0.17039106145251395,0.991869918699187
0.16828929068150209,0.983739837398374,,,0.16991643454038996,0.991869918699187,0.16828929068150209,0.983739837398374,0.17062937062937064,0.991869918699187
0.16852367688022285,0.983739837398374,,,0.1701534170153417,0.991869918699187,0.16852367688022285,0.983739837398374,0.17086834733893558,0.991869918699187
0.16875871687587168,0.983739837398374,,,0.17039106145251395,0.991869918699187,0.16875871687587168,0.983739837398374,0.17110799438990182,0.991869918699187
0.16899441340782123,0.983739837398374,,,0.17062937062937064,0.991869918699187,0.16899441340782123,0.983739837398374,0.1699438202247191,0.983739837398374
0.16923076923076924,0.983739837398374,,,0.17110799438990182,0.991869918699187,0.16923076923076924,0.983739837398374,0.170182841068917,0.983739837398374
0.16946778711484595,0.983739837398374,,,0.17134831460674158,0.991869918699187,0.16946778711484595,0.983739837398374,0.1704225352112676,0.983739837398374
0.1697054698457223,0.983739837398374,,,0.17158931082981715,0.991869918699187,0.1697054698457223,0.983739837398374,0.17066290550070523,0.983739837398374
0.1699438202247191,0.983739837398374,,,0.17183098591549295,0.991869918699187,0.1699438202247191,0.983739837398374,0.1709039548022599,0.983739837398374
0.170182841068917,0.983739837398374,,,0.17207334273624825,0.991869918699187,0.170182841068917,0.983739837398374,0.17114568599717114,0.983739837398374
0.1704225352112676,0.983739837398374,,,0.17231638418079095,0.991869918699187,0.1704225352112676,0.983739837398374,0.17138810198300283,0.983739837398374
0.17066290550070523,0.983739837398374,,,0.17256011315417255,0.991869918699187,0.17066290550070523,0.983739837398374,0.17163120567375886,0.983739837398374
0.1709039548022599,0.983739837398374,,,0.17280453257790368,0.991869918699187,0.1709039548022599,0.983739837398374,0.171875,0.983739837398374
0.17114568599717114,0.983739837398374,,,0.17304964539007092,0.991869918699187,0.17114568599717114,0.983739837398374,0.1721194879089616,0.983739837398374
0.17138810198300283,0.983739837398374,,,0.17329545454545456,0.991869918699187,0.17138810198300283,0.983739837398374,0.17236467236467237,0.983739837398374
0.17163120567375886,0.983739837398374,,,0.17354196301564723,0.991869918699187,0.17163120567375886,0.983739837398374,0.17261055634807418,0.983739837398374
0.171875,0.983739837398374,,,0.1737891737891738,0.991869918699187,0.171875,0.983739837398374,0.17285714285714285,0.983739837398374
0.1721194879089616,0.983739837398374,,,0.17403708987161198,0.991869918699187,0.1721194879089616,0.983739837398374,0.17310443490701002,0.983739837398374
0.17236467236467237,0.983739837398374,,,0.1742857142857143,0.991869918699187,0.17236467236467237,0.983739837398374,0.17335243553008595,0.983739837398374
0.17261055634807418,0.983739837398374,,,0.17453505007153075,0.991869918699187,0.17261055634807418,0.983739837398374,0.17360114777618366,0.983739837398374
0.17285714285714285,0.983739837398374,,,0.17478510028653296,0.991869918699187,0.17285714285714285,0.983739837398374,0.17385057471264367,0.983739837398374
0.17310443490701002,0.983739837398374,,,0.1750358680057389,0.991869918699187,0.17310443490701002,0.983739837398374,0.17410071942446043,0.983739837398374
0.17335243553008595,0.983739837398374,,,0.1752873563218391,0.991869918699187,0.17335243553008595,0.983739837398374,0.17435158501440923,0.983739837398374
0.17360114777618366,0.983739837398374,,,0.17553956834532375,0.991869918699187,0.17360114777618366,0.983739837398374,0.1746031746031746,0.983739837398374
0.17385057471264367,0.983739837398374,,,0.17579250720461095,0.991869918699187,0.17385057471264367,0.983739837398374,0.17485549132947978,0.983739837398374
0.17410071942446043,0.983739837398374,,,0.17604617604617603,0.991869918699187,0.17410071942446043,0.983739837398374,0.17510853835021709,0.983739837398374
0.17435158501440923,0.983739837398374,,,0.17630057803468208,0.991869918699187,0.17435158501440923,0.983739837398374,0.1753623188405797,0.983739837398374
0.1746031746031746,0.983739837398374,,,0.17655571635311143,0.991869918699187,0.1746031746031746,0.983739837398374,0.17561683599419448,0.983739837398374
0.17485549132947978,0.983739837398374,,,0.17681159420289855,0.991869918699187,0.17485549132947978,0.983739837398374,0.17587209302325582,0.983739837398374
0.17510853835021709,0.983739837398374,,,0.17706821480406387,0.991869918699187,0.17510853835021709,0.983739837398374,0.17612809315866085,0.983739837398374
0.1753623188405797,0.983739837398374,,,0.17732558139534885,0.991869918699187,0.1753623188405797,0.983739837398374,0.17638483965014579,0.983739837398374
0.17561683599419448,0.983739837398374,,,0.17758369723435224,0.991869918699187,0.17561683599419448,0.983739837398374,0.17664233576642335,0.983739837398374
0.17587209302325582,0.983739837398374,,,0.17784256559766765,0.991869918699187,0.17587209302325582,0.983739837398374,0.17690058479532164,0.983739837398374
0.17612809315866085,0.983739837398374,,,0.1781021897810219,0.991869918699187,0.17612809315866085,0.983739837398374,0.17715959004392387,0.983739837398374
0.17638483965014579,0.983739837398374,,,0.1783625730994152,0.991869918699187,0.17638483965014579,0.983739837398374,0.1774193548387097,0.983739837398374
0.17664233576642335,0.983739837398374,,,0.17862371888726208,0.991869918699187,0.17664233576642335,0.983739837398374,0.1776798825256975,0.983739837398374
0.17690058479532164,0.983739837398374,,,0.17888563049853373,0.991869918699187,0.17690058479532164,0.983739837398374,0.17794117647058824,0.983739837398374
0.17715959004392387,0.983739837398374,,,0.17914831130690162,0.991869918699187,0.17715959004392387,0.983739837398374,0.17820324005891017,0.983739837398374
0.1774193548387097,0.983739837398374,,,0.17941176470588235,0.991869918699187,0.1774193548387097,0.983739837398374,0.17846607669616518,0.983739837398374
0.1776798825256975,0.983739837398374,,,0.1796759941089838,0.991869918699187,0.1776798825256975,0.983739837398374,0.17872968980797638,0.983739837398374
0.17794117647058824,0.983739837398374,,,0.17994100294985252,0.991869918699187,0.17794117647058824,0.983739837398374,0.17899408284023668,0.983739837398374
0.17820324005891017,0.983739837398374,,,0.18020679468242246,0.991869918699187,0.17820324005891017,0.983739837398374,0.17925925925925926,0.983739837398374
0.17846607669616518,0.983739837398374,,,0.1804733727810651,0.991869918699187,0.17846607669616518,0.983739837398374,0.1795252225519288,0.983739837398374
0.17872968980797638,0.983739837398374,,,0.18074074074074073,0.991869918699187,0.17872968980797638,0.983739837398374,0.17979197622585438,0.983739837398374
0.17899408284023668,0.983739837398374,,,0.18100890207715134,0.991869918699187,0.17899408284023668,0.983739837398374,0.1800595238095238,0.983739837398374
0.17925925925925926,0.983739837398374,,,0.1812778603268945,0.991869918699187,0.17925925925925926,0.983739837398374,0.18032786885245902,0.983739837398374
0.1795252225519288,0.983739837398374,,,0.18154761904761904,0.991869918699187,0.1795252225519288,0.983739837398374,0.18059701492537314,0.983739837398374
0.17979197622585438,0.983739837398374,,,0.18181818181818182,0.991869918699187,0.17979197622585438,0.983739837398374,0.18086696562032886,0.983739837398374
0.1800595238095238,0.983739837398374,,,0.18208955223880596,0.991869918699187,0.1800595238095238,0.983739837398374,0.18113772455089822,0.983739837398374
0.18032786885245902,0.983739837398374,,,0.18236173393124067,0.991869918699187,0.18032786885245902,0.983739837398374,0.18140929535232383,0.983739837398374
0.18059701492537314,0.983739837398374,,,0.18263473053892215,0.991869918699187,0.18059701492537314,0.983739837398374,0.1816816816816817,0.983739837398374
0.18086696562032886,0.983739837398374,,,0.18290854572713644,0.991869918699187,0.18086696562032886,0.983739837398374,0.18195488721804512,0.983739837398374
0.18113772455089822,0.983739837398374,,,0.1831831831831832,0.991869918699187,0.18113772455089822,0.983739837398374,0.1822289156626506,0.983739837398374
0.18140929535232383,0.983739837398374,,,0.18345864661654135,0.991869918699187,0.18140929535232383,0.983739837398374,0.18250377073906485,0.983739837398374
0.1816816816816817,0.983739837398374,,,0.18373493975903615,0.991869918699187,0.1816816816816817,0.983739837398374,0.18277945619335348,0.983739837398374
0.18195488721804512,0.983739837398374,,,0.18401206636500755,0.991869918699187,0.18195488721804512,0.983739837398374,0.18305597579425115,0.983739837398374
0.1822289156626506,0.983739837398374,,,0.18429003021148035,0.991869918699187,0.1822289156626506,0.983739837398374,0.18333333333333332,0.983739837398374
0.18250377073906485,0.983739837398374,,,0.18456883509833585,0.991869918699187,0.18250377073906485,0.983739837398374,0.18361153262518967,0.983739837398374
0.18277945619335348,0.983739837398374,,,0.18484848484848485,0.991869918699187,0.18277945619335348,0.983739837398374,0.1838905775075988,0.983739837398374
0.18305597579425115,0.983739837398374,,,0.18512898330804248,0.991869918699187,0.18305597579425115,0.983739837398374,0.1841704718417047,0.983739837398374
0.18333333333333332,0.983739837398374,,,0.18541033434650456,0.991869918699187,0.18333333333333332,0.983739837398374,0.18445121951219512,0.983739837398374
0.18361153262518967,0.983739837398374,,,0.1856925418569254,0.991869918699187,0.18361153262518967,0.983739837398374,0.18473282442748093,0.983739837398374
0.1838905775075988,0.983739837398374,,,0.18597560975609756,0.991869918699187,0.1838905775075988,0.983739837398374,0.18558282208588958,0.983739837398374
0.1841704718417047,0.983739837398374,,,0.18625954198473282,0.991869918699187,0.1841704718417047,0.983739837398374,0.1858678955453149,0.983739837398374
0.18445121951219512,0.983739837398374,,,0.18654434250764526,0.991869918699187,0.18445121951219512,0.983739837398374,0.18615384615384614,0.983739837398374
0.18473282442748093,0.983739837398374,,,0.18683001531393567,0.991869918699187,0.18473282442748093,0.983739837398374,0.1864406779661017,0.983739837398374
0.18501529051987767,0.983739837398374,,,0.18711656441717792,0.991869918699187,0.18501529051987767,0.983739837398374,0.1867283950617284,0.983739837398374
0.18529862174578868,0.983739837398374,,,0.18740399385560677,0.991869918699187,0.18529862174578868,0.983739837398374,0.18701700154559506,0.983739837398374
0.18558282208588958,0.983739837398374,,,0.18769230769230769,0.991869918699187,0.18558282208588958,0.983739837398374,0.1873065015479876,0.983739837398374
0.1858678955453149,0.983739837398374,,,0.18798151001540833,0.991869918699187,0.1858678955453149,0.983739837398374,0.1875968992248062,0.983739837398374
0.18615384615384614,0.983739837398374,,,0.1882716049382716,0.991869918699187,0.18615384615384614,0.983739837398374,0.18788819875776397,0.983739837398374
0.1864406779661017,0.983739837398374,,,0.18856259659969088,0.991869918699187,0.1864406779661017,0.983739837398374,0.18818040435458788,0.983739837398374
0.1867283950617284,0.983739837398374,,,0.18885448916408668,0.991869918699187,0.1867283950617284,0.983739837398374,0.18847352024922118,0.983739837398374
0.18701700154559506,0.983739837398374,,,0.18914728682170542,0.991869918699187,0.18701700154559506,0.983739837398374,0.18876755070202808,0.983739837398374
0.1873065015479876,0.983739837398374,,,0.18944099378881987,0.991869918699187,0.1873065015479876,0.983739837398374,0.1890625,0.983739837398374
0.18604651162790697,0.975609756097561,,,0.18973561430793157,0.991869918699187,0.1875968992248062,0.983739837398374,0.18935837245696402,0.983739837398374
0.18633540372670807,0.975609756097561,,,0.19003115264797507,0.991869918699187,0.18788819875776397,0.983739837398374,0.1896551724137931,0.983739837398374
0.18662519440124417,0.975609756097561,,,0.19032761310452417,0.991869918699187,0.18818040435458788,0.983739837398374,0.18995290423861852,0.983739837398374
0.18691588785046728,0.975609756097561,,,0.190625,0.991869918699187,0.18847352024922118,0.983739837398374,0.19025157232704404,0.983739837398374
0.187207488299532,0.975609756097561,,,0.19092331768388107,0.991869918699187,0.18876755070202808,0.983739837398374,0.19055118110236222,0.983739837398374
0.1875,0.975609756097561,,,0.19122257053291536,0.991869918699187,0.1890625,0.983739837398374,0.19085173501577288,0.983739837398374
0.18779342723004694,0.975609756097561,,,0.1918238993710692,0.991869918699187,0.18935837245696402,0.983739837398374,0.1911532385466035,0.983739837398374
0.18808777429467086,0.975609756097561,,,0.1921259842519685,0.991869918699187,0.1896551724137931,0.983739837398374,0.19145569620253164,0.983739837398374
0.18838304552590268,0.975609756097561,,,0.19242902208201892,0.991869918699187,0.18995290423861852,0.983739837398374,0.19175911251980982,0.983739837398374
0.18867924528301888,0.975609756097561,,,0.19273301737756715,0.991869918699187,0.19025157232704404,0.983739837398374,0.19206349206349208,0.983739837398374
0.1889763779527559,0.975609756097561,,,0.1930379746835443,0.991869918699187,0.19055118110236222,0.983739837398374,0.19236883942766295,0.983739837398374
0.1892744479495268,0.975609756097561,,,0.19334389857369255,0.991869918699187,0.19085173501577288,0.983739837398374,0.1926751592356688,0.983739837398374
0.1895734597156398,0.975609756097561,,,0.19365079365079366,0.991869918699187,0.1911532385466035,0.983739837398374,0.19298245614035087,0.983739837398374
0.189873417721519,0.975609756097561,,,0.19395866454689983,0.991869918699187,0.19145569620253164,0.983739837398374,0.19329073482428116,0.983739837398374
0.1901743264659271,0.975609756097561,,,0.1926751592356688,0.983739837398374,0.1901743264659271,0.975609756097561,0.1936,0.983739837398374
0.19047619047619047,0.975609756097561,,,0.19138755980861244,0.975609756097561,0.19047619047619047,0.975609756097561,0.19391025641025642,0.983739837398374
0.1891891891891892,0.967479674796748,,,0.19169329073482427,0.975609756097561,0.1907790143084261,0.975609756097561,0.1942215088282504,0.983739837398374
0.18949044585987262,0.967479674796748,,,0.192,0.975609756097561,0.1910828025477707,0.975609756097561,0.1945337620578778,0.983739837398374
0.189792663476874,0.967479674796748,,,0.19230769230769232,0.975609756097561,0.19138755980861244,0.975609756097561,0.19484702093397746,0.983739837398374
0.1900958466453674,0.967479674796748,,,0.1926163723916533,0.975609756097561,0.19169329073482427,0.975609756097561,0.19516129032258064,0.983739837398374
0.1904,0.967479674796748,,,0.19292604501607716,0.975609756097561,0.192,0.975609756097561,0.19547657512116318,0.983739837398374
0.1907051282051282,0.967479674796748,,,0.1932367149758454,0.975609756097561,0.19230769230769232,0.975609756097561,0.19579288025889968,0.983739837398374
0.19101123595505617,0.967479674796748,,,0.1935483870967742,0.975609756097561,0.1926163723916533,0.975609756097561,0.19611021069692058,0.983739837398374
0.19131832797427653,0.967479674796748,,,0.1938610662358643,0.975609756097561,0.19292604501607716,0.975609756097561,0.19642857142857142,0.983739837398374
0.19162640901771336,0.967479674796748,,,0.1925566343042071,0.967479674796748,0.19162640901771336,0.967479674796748,0.1967479674796748,0.983739837398374
0.19193548387096773,0.967479674796748,,,0.19286871961102106,0.967479674796748,0.19193548387096773,0.967479674796748,0.1970684039087948,0.983739837398374
0.19224555735056542,0.967479674796748,,,0.19318181818181818,0.967479674796748,0.19224555735056542,0.967479674796748,0.19738988580750408,0.983739837398374
0.1925566343042071,0.967479674796748,,,0.19349593495934958,0.967479674796748,0.19093851132686085,0.959349593495935,0.1977124183006536,0.983739837398374
0.19286871961102106,0.967479674796748,,,0.19381107491856678,0.967479674796748,0.1912479740680713,0.959349593495935,0.19803600654664485,0.983739837398374
0.19318181818181818,0.967479674796748,,,0.19412724306688417,0.967479674796748,0.19155844155844157,0.959349593495935,0.19836065573770492,0.983739837398374
0.19349593495934958,0.967479674796748,,,0.19444444444444445,0.967479674796748,0.191869918699187,0.959349593495935,0.1986863711001642,0.983739837398374
0.19381107491856678,0.967479674796748,,,0.19476268412438624,0.967479674796748,0.19218241042345277,0.959349593495935,0.19901315789473684,0.983739837398374
0.19412724306688417,0.967479674796748,,,0.19344262295081968,0.959349593495935,0.19249592169657423,0.959349593495935,0.19934102141680396,0.983739837398374
0.19281045751633988,0.959349593495935,,,0.19376026272577998,0.959349593495935,0.19281045751633988,0.959349593495935,0.19966996699669967,0.983739837398374
0.19312602291325695,0.959349593495935,,,0.19407894736842105,0.959349593495935,0.19312602291325695,0.959349593495935,0.2,0.983739837398374
0.19344262295081968,0.959349593495935,,,0.19439868204283361,0.959349593495935,0.19344262295081968,0.959349593495935,0.20033112582781457,0.983739837398374
0.19376026272577998,0.959349593495935,,,0.19471947194719472,0.959349593495935,0.19376026272577998,0.959349593495935,0.20066334991708126,0.983739837398374
0.19407894736842105,0.959349593495935,,,0.1933884297520661,0.9512195121951219,0.19407894736842105,0.959349593495935,0.19933554817275748,0.975609756097561
0.19439868204283361,0.959349593495935,,,0.19370860927152317,0.9512195121951219,0.19439868204283361,0.959349593495935,0.19966722129783693,0.975609756097561
0.19471947194719472,0.959349593495935,,,0.19402985074626866,0.9512195121951219,0.19471947194719472,0.959349593495935,0.2,0.975609756097561
0.19504132231404958,0.959349593495935,,,0.19435215946843853,0.9512195121951219,0.19504132231404958,0.959349593495935,0.2003338898163606,0.975609756097561
0.19536423841059603,0.959349593495935,,,0.194675540765391,0.9512195121951219,0.19536423841059603,0.959349593495935,0.20066889632107024,0.975609756097561
0.1956882255389718,0.959349593495935,,,0.195,0.9512195121951219,0.1956882255389718,0.959349593495935,0.20100502512562815,0.975609756097561
